hash,p,d,q,P,D,Q,s,AIC,MACAPE
96333,1.0,2.0,2.0,3.0,1.0,1.0,12.0,,
97244,1.0,2.0,2.0,3.0,1.0,2.0,12.0,,
98155,1.0,2.0,2.0,3.0,1.0,3.0,12.0,,
25172,1.0,2.0,2.0,3.0,2.0,0.0,12.0,,
26083,1.0,2.0,2.0,3.0,2.0,1.0,12.0,,
26994,1.0,2.0,2.0,3.0,2.0,2.0,12.0,,
27905,1.0,2.0,2.0,3.0,2.0,3.0,12.0,,
47444,1.0,2.0,3.0,0.0,0.0,0.0,12.0,2421.94615556,0.152802829408
48355,1.0,2.0,3.0,0.0,0.0,1.0,12.0,2407.64573495,0.14744705513
49266,1.0,2.0,3.0,0.0,0.0,2.0,12.0,2403.14806398,0.136123788493
50177,1.0,2.0,3.0,0.0,0.0,3.0,12.0,,
77213,1.0,2.0,3.0,0.0,1.0,0.0,12.0,,2.0
78124,1.0,2.0,3.0,0.0,1.0,1.0,12.0,,2.0
79035,1.0,2.0,3.0,0.0,1.0,2.0,12.0,,
79946,1.0,2.0,3.0,0.0,1.0,3.0,12.0,,
6963,1.0,2.0,3.0,0.0,2.0,0.0,12.0,,2.0
7874,1.0,2.0,3.0,0.0,2.0,1.0,12.0,,2.0
8785,1.0,2.0,3.0,0.0,2.0,2.0,12.0,,
9696,1.0,2.0,3.0,0.0,2.0,3.0,12.0,,
61854,1.0,2.0,3.0,1.0,0.0,0.0,12.0,2397.34557691,0.130375619472
62765,1.0,2.0,3.0,1.0,0.0,1.0,12.0,2391.34721796,0.121297482246
63676,1.0,2.0,3.0,1.0,0.0,2.0,12.0,2393.35772963,0.121264220124
64587,1.0,2.0,3.0,1.0,0.0,3.0,12.0,,
91623,1.0,2.0,3.0,1.0,1.0,0.0,12.0,,2.0
92534,1.0,2.0,3.0,1.0,1.0,1.0,12.0,,2.0
93445,1.0,2.0,3.0,1.0,1.0,2.0,12.0,,
94356,1.0,2.0,3.0,1.0,1.0,3.0,12.0,,
21373,1.0,2.0,3.0,1.0,2.0,0.0,12.0,,2.0
22284,1.0,2.0,3.0,1.0,2.0,1.0,12.0,,2.0
23195,1.0,2.0,3.0,1.0,2.0,2.0,12.0,,
24106,1.0,2.0,3.0,1.0,2.0,3.0,12.0,,
76264,1.0,2.0,3.0,2.0,0.0,0.0,12.0,2394.15899737,0.121876173535
77175,1.0,2.0,3.0,2.0,0.0,1.0,12.0,2393.30482151,0.121106445202
78086,1.0,2.0,3.0,2.0,0.0,2.0,12.0,2395.31459762,0.121252761636
78997,1.0,2.0,3.0,2.0,0.0,3.0,12.0,,
6014,1.0,2.0,3.0,2.0,1.0,0.0,12.0,,2.0
6925,1.0,2.0,3.0,2.0,1.0,1.0,12.0,,2.0
7836,1.0,2.0,3.0,2.0,1.0,2.0,12.0,,
8747,1.0,2.0,3.0,2.0,1.0,3.0,12.0,,
35783,1.0,2.0,3.0,2.0,2.0,0.0,12.0,,2.0
36694,1.0,2.0,3.0,2.0,2.0,1.0,12.0,,2.0
37605,1.0,2.0,3.0,2.0,2.0,2.0,12.0,,
38516,1.0,2.0,3.0,2.0,2.0,3.0,12.0,,
90674,1.0,2.0,3.0,3.0,0.0,0.0,12.0,2394.85768109,0.120991492358
91585,1.0,2.0,3.0,3.0,0.0,1.0,12.0,2395.30324097,0.121085727844
92496,1.0,2.0,3.0,3.0,0.0,2.0,12.0,2397.32362163,0.121246103356
93407,1.0,2.0,3.0,3.0,0.0,3.0,12.0,,
20424,1.0,2.0,3.0,3.0,1.0,0.0,12.0,,2.0
21335,1.0,2.0,3.0,3.0,1.0,1.0,12.0,,2.0
22246,1.0,2.0,3.0,3.0,1.0,2.0,12.0,,
23157,1.0,2.0,3.0,3.0,1.0,3.0,12.0,,
50193,1.0,2.0,3.0,3.0,2.0,0.0,12.0,,2.0
51104,1.0,2.0,3.0,3.0,2.0,1.0,12.0,,2.0
52015,1.0,2.0,3.0,3.0,2.0,2.0,12.0,,
52926,1.0,2.0,3.0,3.0,2.0,3.0,12.0,,
1439,2.0,0.0,0.0,0.0,0.0,0.0,12.0,2459.57284414,0.146683453659
2350,2.0,0.0,0.0,0.0,0.0,1.0,12.0,,
3261,2.0,0.0,0.0,0.0,0.0,2.0,12.0,,
4172,2.0,0.0,0.0,0.0,0.0,3.0,12.0,,
31208,2.0,0.0,0.0,0.0,1.0,0.0,12.0,2166.61281985,0.13120068104
32119,2.0,0.0,0.0,0.0,1.0,1.0,12.0,2125.50357071,0.118603927566
33030,2.0,0.0,0.0,0.0,1.0,2.0,12.0,,
33941,2.0,0.0,0.0,0.0,1.0,3.0,12.0,,
60977,2.0,0.0,0.0,0.0,2.0,0.0,12.0,1976.68049696,0.268147922378
61888,2.0,0.0,0.0,0.0,2.0,1.0,12.0,1914.58957726,0.147420412402
62799,2.0,0.0,0.0,0.0,2.0,2.0,12.0,,
63710,2.0,0.0,0.0,0.0,2.0,3.0,12.0,,
15849,2.0,0.0,0.0,1.0,0.0,0.0,12.0,2380.25979705,0.111793017669
16760,2.0,0.0,0.0,1.0,0.0,1.0,12.0,,
17671,2.0,0.0,0.0,1.0,0.0,2.0,12.0,,
18582,2.0,0.0,0.0,1.0,0.0,3.0,12.0,2409.05241489,0.101540661154
45618,2.0,0.0,0.0,1.0,1.0,0.0,12.0,2133.91483228,0.125273907573
46529,2.0,0.0,0.0,1.0,1.0,1.0,12.0,2125.95031868,0.120204550755
47440,2.0,0.0,0.0,1.0,1.0,2.0,12.0,,
48351,2.0,0.0,0.0,1.0,1.0,3.0,12.0,,
75387,2.0,0.0,0.0,1.0,2.0,0.0,12.0,1927.6283894,0.157663624342
76298,2.0,0.0,0.0,1.0,2.0,1.0,12.0,1912.01433337,0.139799574268
77209,2.0,0.0,0.0,1.0,2.0,2.0,12.0,,
78120,2.0,0.0,0.0,1.0,2.0,3.0,12.0,,
30259,2.0,0.0,0.0,2.0,0.0,0.0,12.0,,
31170,2.0,0.0,0.0,2.0,0.0,1.0,12.0,2406.41066264,0.1023526507
32081,2.0,0.0,0.0,2.0,0.0,2.0,12.0,2409.09006746,0.101462239829
32992,2.0,0.0,0.0,2.0,0.0,3.0,12.0,2411.04980168,0.101496949484
60028,2.0,0.0,0.0,2.0,1.0,0.0,12.0,2129.45532539,0.122213878954
60939,2.0,0.0,0.0,2.0,1.0,1.0,12.0,2127.9495071,0.120197064467
61850,2.0,0.0,0.0,2.0,1.0,2.0,12.0,,
62761,2.0,0.0,0.0,2.0,1.0,3.0,12.0,,
89797,2.0,0.0,0.0,2.0,2.0,0.0,12.0,1916.91188854,0.144130258055
90708,2.0,0.0,0.0,2.0,2.0,1.0,12.0,1913.24195875,0.139262309384
91619,2.0,0.0,0.0,2.0,2.0,2.0,12.0,,
92530,2.0,0.0,0.0,2.0,2.0,3.0,12.0,,
44669,2.0,0.0,0.0,3.0,0.0,0.0,12.0,,
45580,2.0,0.0,0.0,3.0,0.0,1.0,12.0,,
46491,2.0,0.0,0.0,3.0,0.0,2.0,12.0,,
47402,2.0,0.0,0.0,3.0,0.0,3.0,12.0,2413.4236622,0.101694268869
74438,2.0,0.0,0.0,3.0,1.0,0.0,12.0,2129.00950653,0.121071491611
75349,2.0,0.0,0.0,3.0,1.0,1.0,12.0,2129.66618801,0.120439828465
76260,2.0,0.0,0.0,3.0,1.0,2.0,12.0,,
77171,2.0,0.0,0.0,3.0,1.0,3.0,12.0,,
4188,2.0,0.0,0.0,3.0,2.0,0.0,12.0,,
5099,2.0,0.0,0.0,3.0,2.0,1.0,12.0,,
6010,2.0,0.0,0.0,3.0,2.0,2.0,12.0,,
6921,2.0,0.0,0.0,3.0,2.0,3.0,12.0,,
26460,2.0,0.0,1.0,0.0,0.0,0.0,12.0,2461.27777599,0.146331490691
27371,2.0,0.0,1.0,0.0,0.0,1.0,12.0,,
28282,2.0,0.0,1.0,0.0,0.0,2.0,12.0,,
29193,2.0,0.0,1.0,0.0,0.0,3.0,12.0,,
56229,2.0,0.0,1.0,0.0,1.0,0.0,12.0,2155.72779736,0.136737884851
57140,2.0,0.0,1.0,0.0,1.0,1.0,12.0,2127.42409172,0.118317310846
58051,2.0,0.0,1.0,0.0,1.0,2.0,12.0,,
58962,2.0,0.0,1.0,0.0,1.0,3.0,12.0,,
85998,2.0,0.0,1.0,0.0,2.0,0.0,12.0,,
86909,2.0,0.0,1.0,0.0,2.0,1.0,12.0,,
87820,2.0,0.0,1.0,0.0,2.0,2.0,12.0,,
88731,2.0,0.0,1.0,0.0,2.0,3.0,12.0,,
40870,2.0,0.0,1.0,1.0,0.0,0.0,12.0,2383.99165165,0.112967482308
41781,2.0,0.0,1.0,1.0,0.0,1.0,12.0,,
42692,2.0,0.0,1.0,1.0,0.0,2.0,12.0,,
43603,2.0,0.0,1.0,1.0,0.0,3.0,12.0,2405.44345588,0.10101383213
70639,2.0,0.0,1.0,1.0,1.0,0.0,12.0,2135.77046041,0.125042460956
71550,2.0,0.0,1.0,1.0,1.0,1.0,12.0,2127.91317225,0.119933638435
72461,2.0,0.0,1.0,1.0,1.0,2.0,12.0,,
73372,2.0,0.0,1.0,1.0,1.0,3.0,12.0,,
389,2.0,0.0,1.0,1.0,2.0,0.0,12.0,,
1300,2.0,0.0,1.0,1.0,2.0,1.0,12.0,,
2211,2.0,0.0,1.0,1.0,2.0,2.0,12.0,,
3122,2.0,0.0,1.0,1.0,2.0,3.0,12.0,,
55280,2.0,0.0,1.0,2.0,0.0,0.0,12.0,,
56191,2.0,0.0,1.0,2.0,0.0,1.0,12.0,2403.42586759,0.101001138688
57102,2.0,0.0,1.0,2.0,0.0,2.0,12.0,2405.466865,0.100974845352
58013,2.0,0.0,1.0,2.0,0.0,3.0,12.0,2407.38850167,0.100780145011
85049,2.0,0.0,1.0,2.0,1.0,0.0,12.0,2131.40400568,0.122090379526
85960,2.0,0.0,1.0,2.0,1.0,1.0,12.0,2129.91257547,0.119933547985
86871,2.0,0.0,1.0,2.0,1.0,2.0,12.0,,
87782,2.0,0.0,1.0,2.0,1.0,3.0,12.0,,
14799,2.0,0.0,1.0,2.0,2.0,0.0,12.0,,
15710,2.0,0.0,1.0,2.0,2.0,1.0,12.0,,
16621,2.0,0.0,1.0,2.0,2.0,2.0,12.0,,
17532,2.0,0.0,1.0,2.0,2.0,3.0,12.0,,
69690,2.0,0.0,1.0,3.0,0.0,0.0,12.0,,
70601,2.0,0.0,1.0,3.0,0.0,1.0,12.0,,
71512,2.0,0.0,1.0,3.0,0.0,2.0,12.0,,
72423,2.0,0.0,1.0,3.0,0.0,3.0,12.0,2409.93359965,0.102049029123
99459,2.0,0.0,1.0,3.0,1.0,0.0,12.0,2130.98242701,0.120930538623
351,2.0,0.0,1.0,3.0,1.0,1.0,12.0,2131.628735,0.120125993469
1262,2.0,0.0,1.0,3.0,1.0,2.0,12.0,,
2173,2.0,0.0,1.0,3.0,1.0,3.0,12.0,,
29209,2.0,0.0,1.0,3.0,2.0,0.0,12.0,,
30120,2.0,0.0,1.0,3.0,2.0,1.0,12.0,,
31031,2.0,0.0,1.0,3.0,2.0,2.0,12.0,,
31942,2.0,0.0,1.0,3.0,2.0,3.0,12.0,,
51481,2.0,0.0,2.0,0.0,0.0,0.0,12.0,2453.92783052,0.139388016841
52392,2.0,0.0,2.0,0.0,0.0,1.0,12.0,,
53303,2.0,0.0,2.0,0.0,0.0,2.0,12.0,,
54214,2.0,0.0,2.0,0.0,0.0,3.0,12.0,,
81250,2.0,0.0,2.0,0.0,1.0,0.0,12.0,,
82161,2.0,0.0,2.0,0.0,1.0,1.0,12.0,,
83072,2.0,0.0,2.0,0.0,1.0,2.0,12.0,,
83983,2.0,0.0,2.0,0.0,1.0,3.0,12.0,,
11000,2.0,0.0,2.0,0.0,2.0,0.0,12.0,1981.34162426,0.270296165664
11911,2.0,0.0,2.0,0.0,2.0,1.0,12.0,1916.84992048,0.150370721949
12822,2.0,0.0,2.0,0.0,2.0,2.0,12.0,,
13733,2.0,0.0,2.0,0.0,2.0,3.0,12.0,,
65891,2.0,0.0,2.0,1.0,0.0,0.0,12.0,2401.15750731,0.111949103568
66802,2.0,0.0,2.0,1.0,0.0,1.0,12.0,,
67713,2.0,0.0,2.0,1.0,0.0,2.0,12.0,,
68624,2.0,0.0,2.0,1.0,0.0,3.0,12.0,2409.00455302,0.10140686979
95660,2.0,0.0,2.0,1.0,1.0,0.0,12.0,,
96571,2.0,0.0,2.0,1.0,1.0,1.0,12.0,,
97482,2.0,0.0,2.0,1.0,1.0,2.0,12.0,,
98393,2.0,0.0,2.0,1.0,1.0,3.0,12.0,,
25410,2.0,0.0,2.0,1.0,2.0,0.0,12.0,1930.50951864,0.159736995008
26321,2.0,0.0,2.0,1.0,2.0,1.0,12.0,1914.40163835,0.141988837269
27232,2.0,0.0,2.0,1.0,2.0,2.0,12.0,,
28143,2.0,0.0,2.0,1.0,2.0,3.0,12.0,,
80301,2.0,0.0,2.0,2.0,0.0,0.0,12.0,,
81212,2.0,0.0,2.0,2.0,0.0,1.0,12.0,2411.02126707,0.103585107996
82123,2.0,0.0,2.0,2.0,0.0,2.0,12.0,2409.04167503,0.10124181254
83034,2.0,0.0,2.0,2.0,0.0,3.0,12.0,2411.00936098,0.101490507817
10051,2.0,0.0,2.0,2.0,1.0,0.0,12.0,,
10962,2.0,0.0,2.0,2.0,1.0,1.0,12.0,,
11873,2.0,0.0,2.0,2.0,1.0,2.0,12.0,,
12784,2.0,0.0,2.0,2.0,1.0,3.0,12.0,,
39820,2.0,0.0,2.0,2.0,2.0,0.0,12.0,1919.59797471,0.145270144964
40731,2.0,0.0,2.0,2.0,2.0,1.0,12.0,1915.67574144,0.141201731332
41642,2.0,0.0,2.0,2.0,2.0,2.0,12.0,,
42553,2.0,0.0,2.0,2.0,2.0,3.0,12.0,,
94711,2.0,0.0,2.0,3.0,0.0,0.0,12.0,,
95622,2.0,0.0,2.0,3.0,0.0,1.0,12.0,,
96533,2.0,0.0,2.0,3.0,0.0,2.0,12.0,,
97444,2.0,0.0,2.0,3.0,0.0,3.0,12.0,2413.35342553,0.101630508717
24461,2.0,0.0,2.0,3.0,1.0,0.0,12.0,,
25372,2.0,0.0,2.0,3.0,1.0,1.0,12.0,,
26283,2.0,0.0,2.0,3.0,1.0,2.0,12.0,,
27194,2.0,0.0,2.0,3.0,1.0,3.0,12.0,,
54230,2.0,0.0,2.0,3.0,2.0,0.0,12.0,,
55141,2.0,0.0,2.0,3.0,2.0,1.0,12.0,,
56052,2.0,0.0,2.0,3.0,2.0,2.0,12.0,,
56963,2.0,0.0,2.0,3.0,2.0,3.0,12.0,,
76502,2.0,0.0,3.0,0.0,0.0,0.0,12.0,2449.84631504,0.135457794784
77413,2.0,0.0,3.0,0.0,0.0,1.0,12.0,,
78324,2.0,0.0,3.0,0.0,0.0,2.0,12.0,,
79235,2.0,0.0,3.0,0.0,0.0,3.0,12.0,,
6252,2.0,0.0,3.0,0.0,1.0,0.0,12.0,,
7163,2.0,0.0,3.0,0.0,1.0,1.0,12.0,,
8074,2.0,0.0,3.0,0.0,1.0,2.0,12.0,,
8985,2.0,0.0,3.0,0.0,1.0,3.0,12.0,,
36021,2.0,0.0,3.0,0.0,2.0,0.0,12.0,,2.0
36932,2.0,0.0,3.0,0.0,2.0,1.0,12.0,,2.0
37843,2.0,0.0,3.0,0.0,2.0,2.0,12.0,,
38754,2.0,0.0,3.0,0.0,2.0,3.0,12.0,,
90912,2.0,0.0,3.0,1.0,0.0,0.0,12.0,2410.07304801,0.112821416314
91823,2.0,0.0,3.0,1.0,0.0,1.0,12.0,,
92734,2.0,0.0,3.0,1.0,0.0,2.0,12.0,,
93645,2.0,0.0,3.0,1.0,0.0,3.0,12.0,2408.06532187,0.10229673972
20662,2.0,0.0,3.0,1.0,1.0,0.0,12.0,,
21573,2.0,0.0,3.0,1.0,1.0,1.0,12.0,,
22484,2.0,0.0,3.0,1.0,1.0,2.0,12.0,,
23395,2.0,0.0,3.0,1.0,1.0,3.0,12.0,,
50431,2.0,0.0,3.0,1.0,2.0,0.0,12.0,,2.0
51342,2.0,0.0,3.0,1.0,2.0,1.0,12.0,,2.0
52253,2.0,0.0,3.0,1.0,2.0,2.0,12.0,,
53164,2.0,0.0,3.0,1.0,2.0,3.0,12.0,,
5303,2.0,0.0,3.0,2.0,0.0,0.0,12.0,,
6214,2.0,0.0,3.0,2.0,0.0,1.0,12.0,2409.88228798,0.103500343698
7125,2.0,0.0,3.0,2.0,0.0,2.0,12.0,2408.01816022,0.101862205654
8036,2.0,0.0,3.0,2.0,0.0,3.0,12.0,2409.96407912,0.101877331347
35072,2.0,0.0,3.0,2.0,1.0,0.0,12.0,,
35983,2.0,0.0,3.0,2.0,1.0,1.0,12.0,,
36894,2.0,0.0,3.0,2.0,1.0,2.0,12.0,,
37805,2.0,0.0,3.0,2.0,1.0,3.0,12.0,,
64841,2.0,0.0,3.0,2.0,2.0,0.0,12.0,,2.0
65752,2.0,0.0,3.0,2.0,2.0,1.0,12.0,,2.0
66663,2.0,0.0,3.0,2.0,2.0,2.0,12.0,,
67574,2.0,0.0,3.0,2.0,2.0,3.0,12.0,,
19713,2.0,0.0,3.0,3.0,0.0,0.0,12.0,,
20624,2.0,0.0,3.0,3.0,0.0,1.0,12.0,,
21535,2.0,0.0,3.0,3.0,0.0,2.0,12.0,,
22446,2.0,0.0,3.0,3.0,0.0,3.0,12.0,2412.33215554,0.102049836856
49482,2.0,0.0,3.0,3.0,1.0,0.0,12.0,,
50393,2.0,0.0,3.0,3.0,1.0,1.0,12.0,,
51304,2.0,0.0,3.0,3.0,1.0,2.0,12.0,,
52215,2.0,0.0,3.0,3.0,1.0,3.0,12.0,,
79251,2.0,0.0,3.0,3.0,2.0,0.0,12.0,,
80162,2.0,0.0,3.0,3.0,2.0,1.0,12.0,,
81073,2.0,0.0,3.0,3.0,2.0,2.0,12.0,,
81984,2.0,0.0,3.0,3.0,2.0,3.0,12.0,,
91257,2.0,1.0,0.0,0.0,0.0,0.0,12.0,2438.73312668,0.149208053461
92168,2.0,1.0,0.0,0.0,0.0,1.0,12.0,2414.54533106,0.142280895268
93079,2.0,1.0,0.0,0.0,0.0,2.0,12.0,2406.26391511,0.130058189157
93990,2.0,1.0,0.0,0.0,0.0,3.0,12.0,,
21007,2.0,1.0,0.0,0.0,1.0,0.0,12.0,2099.18822041,0.123008645401
21918,2.0,1.0,0.0,0.0,1.0,1.0,12.0,2076.93627178,0.110402565368
22829,2.0,1.0,0.0,0.0,1.0,2.0,12.0,,
23740,2.0,1.0,0.0,0.0,1.0,3.0,12.0,,
50776,2.0,1.0,0.0,0.0,2.0,0.0,12.0,1933.12433809,-0.0418761811866
51687,2.0,1.0,0.0,0.0,2.0,1.0,12.0,1892.94065378,0.153890351047
52598,2.0,1.0,0.0,0.0,2.0,2.0,12.0,,
53509,2.0,1.0,0.0,0.0,2.0,3.0,12.0,,
5648,2.0,1.0,0.0,1.0,0.0,0.0,12.0,2398.16315298,0.120506395232
6559,2.0,1.0,0.0,1.0,0.0,1.0,12.0,2387.48331789,0.109824155982
7470,2.0,1.0,0.0,1.0,0.0,2.0,12.0,2389.57318511,0.10999619523
8381,2.0,1.0,0.0,1.0,0.0,3.0,12.0,,
35417,2.0,1.0,0.0,1.0,1.0,0.0,12.0,2081.99026298,0.11314132578
36328,2.0,1.0,0.0,1.0,1.0,1.0,12.0,2078.55799633,0.109327821973
37239,2.0,1.0,0.0,1.0,1.0,2.0,12.0,,
38150,2.0,1.0,0.0,1.0,1.0,3.0,12.0,,
65186,2.0,1.0,0.0,1.0,2.0,0.0,12.0,1905.8720516,0.171973847954
66097,2.0,1.0,0.0,1.0,2.0,1.0,12.0,1892.47744673,0.140060043969
67008,2.0,1.0,0.0,1.0,2.0,2.0,12.0,,
67919,2.0,1.0,0.0,1.0,2.0,3.0,12.0,,
20058,2.0,1.0,0.0,2.0,0.0,0.0,12.0,2391.72531036,0.110083732966
20969,2.0,1.0,0.0,2.0,0.0,1.0,12.0,2389.36482716,0.10982915098
21880,2.0,1.0,0.0,2.0,0.0,2.0,12.0,,
22791,2.0,1.0,0.0,2.0,0.0,3.0,12.0,,
49827,2.0,1.0,0.0,2.0,1.0,0.0,12.0,2081.02988717,0.112148695628
50738,2.0,1.0,0.0,2.0,1.0,1.0,12.0,2080.54891832,0.109364372832
51649,2.0,1.0,0.0,2.0,1.0,2.0,12.0,,
52560,2.0,1.0,0.0,2.0,1.0,3.0,12.0,,
79596,2.0,1.0,0.0,2.0,2.0,0.0,12.0,1882.17630739,0.14766948278
80507,2.0,1.0,0.0,2.0,2.0,1.0,12.0,1893.73960122,0.13968542527
81418,2.0,1.0,0.0,2.0,2.0,2.0,12.0,,
82329,2.0,1.0,0.0,2.0,2.0,3.0,12.0,,
34468,2.0,1.0,0.0,3.0,0.0,0.0,12.0,2391.49920151,0.109727934455
35379,2.0,1.0,0.0,3.0,0.0,1.0,12.0,2391.34660366,0.109806357805
36290,2.0,1.0,0.0,3.0,0.0,2.0,12.0,,
37201,2.0,1.0,0.0,3.0,0.0,3.0,12.0,,
64237,2.0,1.0,0.0,3.0,1.0,0.0,12.0,2081.84179426,0.111088358335
65148,2.0,1.0,0.0,3.0,1.0,1.0,12.0,2082.38174592,0.109326915125
66059,2.0,1.0,0.0,3.0,1.0,2.0,12.0,,
66970,2.0,1.0,0.0,3.0,1.0,3.0,12.0,,
94006,2.0,1.0,0.0,3.0,2.0,0.0,12.0,1895.91934199,0.142538686245
94917,2.0,1.0,0.0,3.0,2.0,1.0,12.0,1895.71897342,0.139530308815
95828,2.0,1.0,0.0,3.0,2.0,2.0,12.0,1897.49869687,0.138315710641
96739,2.0,1.0,0.0,3.0,2.0,3.0,12.0,,
16259,2.0,1.0,1.0,0.0,0.0,0.0,12.0,,
17170,2.0,1.0,1.0,0.0,0.0,1.0,12.0,,
18081,2.0,1.0,1.0,0.0,0.0,2.0,12.0,,
18992,2.0,1.0,1.0,0.0,0.0,3.0,12.0,,
46028,2.0,1.0,1.0,0.0,1.0,0.0,12.0,2101.14314952,0.12298975913
46939,2.0,1.0,1.0,0.0,1.0,1.0,12.0,2078.8671677,0.110218420026
47850,2.0,1.0,1.0,0.0,1.0,2.0,12.0,,
48761,2.0,1.0,1.0,0.0,1.0,3.0,12.0,,
75797,2.0,1.0,1.0,0.0,2.0,0.0,12.0,1935.01872391,-0.0466146964292
76708,2.0,1.0,1.0,0.0,2.0,1.0,12.0,1893.4027376,0.155008614453
77619,2.0,1.0,1.0,0.0,2.0,2.0,12.0,,
78530,2.0,1.0,1.0,0.0,2.0,3.0,12.0,,
30669,2.0,1.0,1.0,1.0,0.0,0.0,12.0,,
31580,2.0,1.0,1.0,1.0,0.0,1.0,12.0,,
32491,2.0,1.0,1.0,1.0,0.0,2.0,12.0,,
33402,2.0,1.0,1.0,1.0,0.0,3.0,12.0,,
60438,2.0,1.0,1.0,1.0,1.0,0.0,12.0,2083.91638962,0.113141971597
61349,2.0,1.0,1.0,1.0,1.0,1.0,12.0,2080.50140707,0.109252214637
62260,2.0,1.0,1.0,1.0,1.0,2.0,12.0,,
63171,2.0,1.0,1.0,1.0,1.0,3.0,12.0,,
90207,2.0,1.0,1.0,1.0,2.0,0.0,12.0,1906.92431444,0.173156655823
91118,2.0,1.0,1.0,1.0,2.0,1.0,12.0,1893.01059197,0.140724095984
92029,2.0,1.0,1.0,1.0,2.0,2.0,12.0,,
92940,2.0,1.0,1.0,1.0,2.0,3.0,12.0,,
45079,2.0,1.0,1.0,2.0,0.0,0.0,12.0,,
45990,2.0,1.0,1.0,2.0,0.0,1.0,12.0,,
46901,2.0,1.0,1.0,2.0,0.0,2.0,12.0,,
47812,2.0,1.0,1.0,2.0,0.0,3.0,12.0,,
74848,2.0,1.0,1.0,2.0,1.0,0.0,12.0,2082.97614312,0.112052330238
75759,2.0,1.0,1.0,2.0,1.0,1.0,12.0,2082.49204449,0.109291908306
76670,2.0,1.0,1.0,2.0,1.0,2.0,12.0,,
77581,2.0,1.0,1.0,2.0,1.0,3.0,12.0,,
4598,2.0,1.0,1.0,2.0,2.0,0.0,12.0,1897.91127019,0.148377472971
5509,2.0,1.0,1.0,2.0,2.0,1.0,12.0,1894.26714558,0.140222690956
6420,2.0,1.0,1.0,2.0,2.0,2.0,12.0,,
7331,2.0,1.0,1.0,2.0,2.0,3.0,12.0,,
59489,2.0,1.0,1.0,3.0,0.0,0.0,12.0,,
60400,2.0,1.0,1.0,3.0,0.0,1.0,12.0,,
61311,2.0,1.0,1.0,3.0,0.0,2.0,12.0,,
62222,2.0,1.0,1.0,3.0,0.0,3.0,12.0,,
89258,2.0,1.0,1.0,3.0,1.0,0.0,12.0,2083.7635329,0.110864029067
90169,2.0,1.0,1.0,3.0,1.0,1.0,12.0,2084.31846254,0.109244325973
91080,2.0,1.0,1.0,3.0,1.0,2.0,12.0,,
91991,2.0,1.0,1.0,3.0,1.0,3.0,12.0,,
19008,2.0,1.0,1.0,3.0,2.0,0.0,12.0,1896.57359283,0.142979766265
19919,2.0,1.0,1.0,3.0,2.0,1.0,12.0,1896.24432279,0.140063697305
20830,2.0,1.0,1.0,3.0,2.0,2.0,12.0,1898.012234,0.138847063461
21741,2.0,1.0,1.0,3.0,2.0,3.0,12.0,,
41280,2.0,1.0,2.0,0.0,0.0,0.0,12.0,,2.0
42191,2.0,1.0,2.0,0.0,0.0,1.0,12.0,,2.0
43102,2.0,1.0,2.0,0.0,0.0,2.0,12.0,,2.0
44013,2.0,1.0,2.0,0.0,0.0,3.0,12.0,,
71049,2.0,1.0,2.0,0.0,1.0,0.0,12.0,,2.0
71960,2.0,1.0,2.0,0.0,1.0,1.0,12.0,,2.0
72871,2.0,1.0,2.0,0.0,1.0,2.0,12.0,,
73782,2.0,1.0,2.0,0.0,1.0,3.0,12.0,,
799,2.0,1.0,2.0,0.0,2.0,0.0,12.0,,2.0
1710,2.0,1.0,2.0,0.0,2.0,1.0,12.0,,2.0
2621,2.0,1.0,2.0,0.0,2.0,2.0,12.0,,
3532,2.0,1.0,2.0,0.0,2.0,3.0,12.0,,
55690,2.0,1.0,2.0,1.0,0.0,0.0,12.0,,2.0
56601,2.0,1.0,2.0,1.0,0.0,1.0,12.0,,2.0
57512,2.0,1.0,2.0,1.0,0.0,2.0,12.0,,2.0
58423,2.0,1.0,2.0,1.0,0.0,3.0,12.0,,
85459,2.0,1.0,2.0,1.0,1.0,0.0,12.0,,2.0
86370,2.0,1.0,2.0,1.0,1.0,1.0,12.0,,2.0
87281,2.0,1.0,2.0,1.0,1.0,2.0,12.0,,
88192,2.0,1.0,2.0,1.0,1.0,3.0,12.0,,
15209,2.0,1.0,2.0,1.0,2.0,0.0,12.0,,2.0
16120,2.0,1.0,2.0,1.0,2.0,1.0,12.0,,2.0
17031,2.0,1.0,2.0,1.0,2.0,2.0,12.0,,
17942,2.0,1.0,2.0,1.0,2.0,3.0,12.0,,
70100,2.0,1.0,2.0,2.0,0.0,0.0,12.0,,2.0
71011,2.0,1.0,2.0,2.0,0.0,1.0,12.0,,2.0
71922,2.0,1.0,2.0,2.0,0.0,2.0,12.0,,
72833,2.0,1.0,2.0,2.0,0.0,3.0,12.0,,
99869,2.0,1.0,2.0,2.0,1.0,0.0,12.0,,2.0
761,2.0,1.0,2.0,2.0,1.0,1.0,12.0,,2.0
1672,2.0,1.0,2.0,2.0,1.0,2.0,12.0,,
2583,2.0,1.0,2.0,2.0,1.0,3.0,12.0,,
29619,2.0,1.0,2.0,2.0,2.0,0.0,12.0,,2.0
30530,2.0,1.0,2.0,2.0,2.0,1.0,12.0,,2.0
31441,2.0,1.0,2.0,2.0,2.0,2.0,12.0,,
