hash,p,d,q,P,D,Q,s,AIC,MACAPE
12628,2.0,2.0,0.0,0.0,1.0,2.0,12.0,-1511.36485725,0.00341654574891
13539,2.0,2.0,0.0,0.0,1.0,3.0,12.0,-1507.87335464,0.00342230010098
95466,2.0,2.0,0.0,1.0,0.0,0.0,12.0,-1556.82352818,0.0012135466239
96377,2.0,2.0,0.0,1.0,0.0,1.0,12.0,-1580.47053211,0.00115315389841
97288,2.0,2.0,0.0,1.0,0.0,2.0,12.0,-1598.17228021,0.00113523529115
98199,2.0,2.0,0.0,1.0,0.0,3.0,12.0,,
25216,2.0,2.0,0.0,1.0,1.0,0.0,12.0,-1527.145079,0.00340888010256
26127,2.0,2.0,0.0,1.0,1.0,1.0,12.0,-1509.24668429,0.00343454265618
27038,2.0,2.0,0.0,1.0,1.0,2.0,12.0,-1504.04575497,0.00343171411472
27949,2.0,2.0,0.0,1.0,1.0,3.0,12.0,-1503.12050605,0.00342996361164
9857,2.0,2.0,0.0,2.0,0.0,0.0,12.0,-1582.88914938,0.0011948875795
10768,2.0,2.0,0.0,2.0,0.0,1.0,12.0,-1591.15576608,0.00115564869614
11679,2.0,2.0,0.0,2.0,0.0,2.0,12.0,-1596.91671404,0.00115149310133
12590,2.0,2.0,0.0,2.0,0.0,3.0,12.0,,
39626,2.0,2.0,0.0,2.0,1.0,0.0,12.0,-1520.201579,0.00341342168996
40537,2.0,2.0,0.0,2.0,1.0,1.0,12.0,-1507.01719629,0.00343196672256
41448,2.0,2.0,0.0,2.0,1.0,2.0,12.0,-1502.47322932,0.00343098448135
42359,2.0,2.0,0.0,2.0,1.0,3.0,12.0,-1499.32884958,0.00344716605229
24267,2.0,2.0,0.0,3.0,0.0,0.0,12.0,-1590.02980907,0.00118220066089
25178,2.0,2.0,0.0,3.0,0.0,1.0,12.0,-1588.28978927,0.00116539946253
26089,2.0,2.0,0.0,3.0,0.0,2.0,12.0,-1594.07655822,0.00115532881703
27000,2.0,2.0,0.0,3.0,0.0,3.0,12.0,,
54036,2.0,2.0,0.0,3.0,1.0,0.0,12.0,-1510.15698687,0.00343998328356
54947,2.0,2.0,0.0,3.0,1.0,1.0,12.0,-1502.28821591,0.00345760552104
55858,2.0,2.0,0.0,3.0,1.0,2.0,12.0,-1503.37787425,0.00345222579462
56769,2.0,2.0,0.0,3.0,1.0,3.0,12.0,-1470.54501061,0.00352269279863
6058,2.0,2.0,1.0,0.0,0.0,0.0,12.0,-1170.3385276,0.00352244569912
6969,2.0,2.0,1.0,0.0,0.0,1.0,12.0,-1313.72081785,0.00235156884054
7880,2.0,2.0,1.0,0.0,0.0,2.0,12.0,-1370.04382684,0.0019640547645
8791,2.0,2.0,1.0,0.0,0.0,3.0,12.0,,
35827,2.0,2.0,1.0,0.0,1.0,0.0,12.0,-1542.21303829,0.00331301589739
36738,2.0,2.0,1.0,0.0,1.0,1.0,12.0,-1548.41573192,0.00329644913277
37649,2.0,2.0,1.0,0.0,1.0,2.0,12.0,-1546.70308653,0.00329430064364
38560,2.0,2.0,1.0,0.0,1.0,3.0,12.0,-1542.35823291,0.00330401434352
20468,2.0,2.0,1.0,1.0,0.0,0.0,12.0,-1589.64032642,0.00110773569001
21379,2.0,2.0,1.0,1.0,0.0,1.0,12.0,-1650.15803116,0.000986236836719
22290,2.0,2.0,1.0,1.0,0.0,2.0,12.0,-1629.92738795,0.00103855836798
23201,2.0,2.0,1.0,1.0,0.0,3.0,12.0,,
50237,2.0,2.0,1.0,1.0,1.0,0.0,12.0,-1561.22923259,0.00328698209186
51148,2.0,2.0,1.0,1.0,1.0,1.0,12.0,-1546.16533968,0.00329701293964
52059,2.0,2.0,1.0,1.0,1.0,2.0,12.0,-1568.725194,0.00324817226236
52970,2.0,2.0,1.0,1.0,1.0,3.0,12.0,-1537.80346644,0.00331234414346
34878,2.0,2.0,1.0,2.0,0.0,0.0,12.0,-1627.45264364,0.00107226017849
35789,2.0,2.0,1.0,2.0,0.0,1.0,12.0,-1632.96614414,0.00103346552496
36700,2.0,2.0,1.0,2.0,0.0,2.0,12.0,-1631.88298599,0.00104895324198
37611,2.0,2.0,1.0,2.0,0.0,3.0,12.0,,
64647,2.0,2.0,1.0,2.0,1.0,0.0,12.0,-1555.73094919,0.00328728484162
65558,2.0,2.0,1.0,2.0,1.0,1.0,12.0,-1543.60228717,0.00329827576655
66469,2.0,2.0,1.0,2.0,1.0,2.0,12.0,-1536.57276922,0.00331963817429
67380,2.0,2.0,1.0,2.0,1.0,3.0,12.0,-1535.3561016,0.00330625260138
49288,2.0,2.0,1.0,3.0,0.0,0.0,12.0,-1612.68297248,0.0010800032798
50199,2.0,2.0,1.0,3.0,0.0,1.0,12.0,-1634.12070679,0.00102380785187
51110,2.0,2.0,1.0,3.0,0.0,2.0,12.0,-1631.48565424,0.00104253586503
52021,2.0,2.0,1.0,3.0,0.0,3.0,12.0,,
79057,2.0,2.0,1.0,3.0,1.0,0.0,12.0,-1549.73369671,0.00328646914898
79968,2.0,2.0,1.0,3.0,1.0,1.0,12.0,-1542.04886872,0.00329763594408
80879,2.0,2.0,1.0,3.0,1.0,2.0,12.0,-1542.71072924,0.00330942222447
81790,2.0,2.0,1.0,3.0,1.0,3.0,12.0,-1547.4965796,0.00327620556743
31079,2.0,2.0,2.0,0.0,0.0,0.0,12.0,,
31990,2.0,2.0,2.0,0.0,0.0,1.0,12.0,,
32901,2.0,2.0,2.0,0.0,0.0,2.0,12.0,,
33812,2.0,2.0,2.0,0.0,0.0,3.0,12.0,,
60848,2.0,2.0,2.0,0.0,1.0,0.0,12.0,-1542.36516346,0.00330564635988
61759,2.0,2.0,2.0,0.0,1.0,1.0,12.0,-1549.37384396,0.00328255618023
62670,2.0,2.0,2.0,0.0,1.0,2.0,12.0,-1547.37642667,0.00328418640632
63581,2.0,2.0,2.0,0.0,1.0,3.0,12.0,-1542.86820514,0.00329551799478
45489,2.0,2.0,2.0,1.0,0.0,0.0,12.0,,
46400,2.0,2.0,2.0,1.0,0.0,1.0,12.0,,
47311,2.0,2.0,2.0,1.0,0.0,2.0,12.0,,
48222,2.0,2.0,2.0,1.0,0.0,3.0,12.0,,
75258,2.0,2.0,2.0,1.0,1.0,0.0,12.0,-1564.61313852,0.00327315733418
76169,2.0,2.0,2.0,1.0,1.0,1.0,12.0,-1547.13300573,0.00328368643101
77080,2.0,2.0,2.0,1.0,1.0,2.0,12.0,-1564.37039521,0.00324829490605
77991,2.0,2.0,2.0,1.0,1.0,3.0,12.0,-1538.06641095,0.00330516065983
59899,2.0,2.0,2.0,2.0,0.0,0.0,12.0,,
60810,2.0,2.0,2.0,2.0,0.0,1.0,12.0,,
61721,2.0,2.0,2.0,2.0,0.0,2.0,12.0,,
62632,2.0,2.0,2.0,2.0,0.0,3.0,12.0,,
89668,2.0,2.0,2.0,2.0,1.0,0.0,12.0,-1558.03063207,0.0032714739002
90579,2.0,2.0,2.0,2.0,1.0,1.0,12.0,-1544.43586002,0.00328386623869
91490,2.0,2.0,2.0,2.0,1.0,2.0,12.0,-1536.92476907,0.00331121783019
92401,2.0,2.0,2.0,2.0,1.0,3.0,12.0,-1535.8770696,0.0033028951087
74309,2.0,2.0,2.0,3.0,0.0,0.0,12.0,,
75220,2.0,2.0,2.0,3.0,0.0,1.0,12.0,,
76131,2.0,2.0,2.0,3.0,0.0,2.0,12.0,,
77042,2.0,2.0,2.0,3.0,0.0,3.0,12.0,,
4059,2.0,2.0,2.0,3.0,1.0,0.0,12.0,-1550.77555018,0.00328875064017
4970,2.0,2.0,2.0,3.0,1.0,1.0,12.0,,0.00333243269071
5881,2.0,2.0,2.0,3.0,1.0,2.0,12.0,-1544.02236248,0.00330704042751
6792,2.0,2.0,2.0,3.0,1.0,3.0,12.0,-1551.84571169,0.0032692933399
56100,2.0,2.0,3.0,0.0,0.0,0.0,12.0,,
57011,2.0,2.0,3.0,0.0,0.0,1.0,12.0,,
57922,2.0,2.0,3.0,0.0,0.0,2.0,12.0,,
58833,2.0,2.0,3.0,0.0,0.0,3.0,12.0,,
85869,2.0,2.0,3.0,0.0,1.0,0.0,12.0,,
86780,2.0,2.0,3.0,0.0,1.0,1.0,12.0,,
87691,2.0,2.0,3.0,0.0,1.0,2.0,12.0,,
88602,2.0,2.0,3.0,0.0,1.0,3.0,12.0,,
70510,2.0,2.0,3.0,1.0,0.0,0.0,12.0,,
71421,2.0,2.0,3.0,1.0,0.0,1.0,12.0,,
72332,2.0,2.0,3.0,1.0,0.0,2.0,12.0,,
73243,2.0,2.0,3.0,1.0,0.0,3.0,12.0,,
260,2.0,2.0,3.0,1.0,1.0,0.0,12.0,,
1171,2.0,2.0,3.0,1.0,1.0,1.0,12.0,,
2082,2.0,2.0,3.0,1.0,1.0,2.0,12.0,,
2993,2.0,2.0,3.0,1.0,1.0,3.0,12.0,,
84920,2.0,2.0,3.0,2.0,0.0,0.0,12.0,,
85831,2.0,2.0,3.0,2.0,0.0,1.0,12.0,,
86742,2.0,2.0,3.0,2.0,0.0,2.0,12.0,,
87653,2.0,2.0,3.0,2.0,0.0,3.0,12.0,,
14670,2.0,2.0,3.0,2.0,1.0,0.0,12.0,,
15581,2.0,2.0,3.0,2.0,1.0,1.0,12.0,,
16492,2.0,2.0,3.0,2.0,1.0,2.0,12.0,,
17403,2.0,2.0,3.0,2.0,1.0,3.0,12.0,,
99330,2.0,2.0,3.0,3.0,0.0,0.0,12.0,,
222,2.0,2.0,3.0,3.0,0.0,1.0,12.0,,
1133,2.0,2.0,3.0,3.0,0.0,2.0,12.0,,
2044,2.0,2.0,3.0,3.0,0.0,3.0,12.0,,
29080,2.0,2.0,3.0,3.0,1.0,0.0,12.0,,
29991,2.0,2.0,3.0,3.0,1.0,1.0,12.0,,
30902,2.0,2.0,3.0,3.0,1.0,2.0,12.0,,
31813,2.0,2.0,3.0,3.0,1.0,3.0,12.0,,
10095,3.0,0.0,0.0,0.0,0.0,0.0,12.0,,
11006,3.0,0.0,0.0,0.0,0.0,1.0,12.0,,
11917,3.0,0.0,0.0,0.0,0.0,2.0,12.0,,
12828,3.0,0.0,0.0,0.0,0.0,3.0,12.0,,
39864,3.0,0.0,0.0,0.0,1.0,0.0,12.0,-1571.78891807,0.00102784209266
40775,3.0,0.0,0.0,0.0,1.0,1.0,12.0,-1571.99879274,0.0010356230301
41686,3.0,0.0,0.0,0.0,1.0,2.0,12.0,-1552.94754873,0.00109838448045
42597,3.0,0.0,0.0,0.0,1.0,3.0,12.0,,
24505,3.0,0.0,0.0,1.0,0.0,0.0,12.0,,
25416,3.0,0.0,0.0,1.0,0.0,1.0,12.0,,
26327,3.0,0.0,0.0,1.0,0.0,2.0,12.0,,
27238,3.0,0.0,0.0,1.0,0.0,3.0,12.0,,
54274,3.0,0.0,0.0,1.0,1.0,0.0,12.0,-1451.17481903,0.00144767271064
55185,3.0,0.0,0.0,1.0,1.0,1.0,12.0,-1559.45539734,0.00106384288207
56096,3.0,0.0,0.0,1.0,1.0,2.0,12.0,-1551.28407268,0.00108400139541
57007,3.0,0.0,0.0,1.0,1.0,3.0,12.0,,
38915,3.0,0.0,0.0,2.0,0.0,0.0,12.0,,
39826,3.0,0.0,0.0,2.0,0.0,1.0,12.0,,
40737,3.0,0.0,0.0,2.0,0.0,2.0,12.0,,
41648,3.0,0.0,0.0,2.0,0.0,3.0,12.0,,
68684,3.0,0.0,0.0,2.0,1.0,0.0,12.0,-1564.07374619,0.00106778106372
69595,3.0,0.0,0.0,2.0,1.0,1.0,12.0,-1551.46801227,0.00115231959441
70506,3.0,0.0,0.0,2.0,1.0,2.0,12.0,-1576.13789104,0.00102344093543
71417,3.0,0.0,0.0,2.0,1.0,3.0,12.0,,
53325,3.0,0.0,0.0,3.0,0.0,0.0,12.0,,
54236,3.0,0.0,0.0,3.0,0.0,1.0,12.0,,
55147,3.0,0.0,0.0,3.0,0.0,2.0,12.0,,
56058,3.0,0.0,0.0,3.0,0.0,3.0,12.0,,
83094,3.0,0.0,0.0,3.0,1.0,0.0,12.0,-1510.64497916,0.00123007517449
84005,3.0,0.0,0.0,3.0,1.0,1.0,12.0,-1493.86655997,0.00127772317325
84916,3.0,0.0,0.0,3.0,1.0,2.0,12.0,-1568.49233188,0.00103629384727
85827,3.0,0.0,0.0,3.0,1.0,3.0,12.0,,
35116,3.0,0.0,1.0,0.0,0.0,0.0,12.0,,
36027,3.0,0.0,1.0,0.0,0.0,1.0,12.0,,
36938,3.0,0.0,1.0,0.0,0.0,2.0,12.0,,
37849,3.0,0.0,1.0,0.0,0.0,3.0,12.0,,
64885,3.0,0.0,1.0,0.0,1.0,0.0,12.0,-1569.60891521,0.00102726781137
65796,3.0,0.0,1.0,0.0,1.0,1.0,12.0,-1560.92334434,0.00104541360186
66707,3.0,0.0,1.0,0.0,1.0,2.0,12.0,-1551.40096002,0.00109837397979
67618,3.0,0.0,1.0,0.0,1.0,3.0,12.0,,
49526,3.0,0.0,1.0,1.0,0.0,0.0,12.0,,
50437,3.0,0.0,1.0,1.0,0.0,1.0,12.0,,
51348,3.0,0.0,1.0,1.0,0.0,2.0,12.0,,
52259,3.0,0.0,1.0,1.0,0.0,3.0,12.0,,
79295,3.0,0.0,1.0,1.0,1.0,0.0,12.0,-1449.51162924,0.00144585224796
80206,3.0,0.0,1.0,1.0,1.0,1.0,12.0,-1493.21757964,0.00128684838092
81117,3.0,0.0,1.0,1.0,1.0,2.0,12.0,-1547.43663287,0.00107525212002
82028,3.0,0.0,1.0,1.0,1.0,3.0,12.0,,
63936,3.0,0.0,1.0,2.0,0.0,0.0,12.0,,
64847,3.0,0.0,1.0,2.0,0.0,1.0,12.0,,
65758,3.0,0.0,1.0,2.0,0.0,2.0,12.0,,
66669,3.0,0.0,1.0,2.0,0.0,3.0,12.0,,
93705,3.0,0.0,1.0,2.0,1.0,0.0,12.0,-1511.52568077,0.00123528197387
94616,3.0,0.0,1.0,2.0,1.0,1.0,12.0,-1537.90138489,0.00118356964462
95527,3.0,0.0,1.0,2.0,1.0,2.0,12.0,-1569.67142847,0.00102960989827
96438,3.0,0.0,1.0,2.0,1.0,3.0,12.0,,
78346,3.0,0.0,1.0,3.0,0.0,0.0,12.0,,
79257,3.0,0.0,1.0,3.0,0.0,1.0,12.0,,
80168,3.0,0.0,1.0,3.0,0.0,2.0,12.0,,
81079,3.0,0.0,1.0,3.0,0.0,3.0,12.0,,
8096,3.0,0.0,1.0,3.0,1.0,0.0,12.0,-1527.23103965,0.00121495030564
9007,3.0,0.0,1.0,3.0,1.0,1.0,12.0,-1492.15150785,0.00127713320304
9918,3.0,0.0,1.0,3.0,1.0,2.0,12.0,-1566.12625827,0.00102545902406
10829,3.0,0.0,1.0,3.0,1.0,3.0,12.0,,
60137,3.0,0.0,2.0,0.0,0.0,0.0,12.0,,
61048,3.0,0.0,2.0,0.0,0.0,1.0,12.0,,
61959,3.0,0.0,2.0,0.0,0.0,2.0,12.0,,
62870,3.0,0.0,2.0,0.0,0.0,3.0,12.0,,
89906,3.0,0.0,2.0,0.0,1.0,0.0,12.0,-1564.38973107,0.00103619282351
90817,3.0,0.0,2.0,0.0,1.0,1.0,12.0,-1581.75689532,0.000966453935451
91728,3.0,0.0,2.0,0.0,1.0,2.0,12.0,-1544.6886332,0.00115114576807
92639,3.0,0.0,2.0,0.0,1.0,3.0,12.0,,
74547,3.0,0.0,2.0,1.0,0.0,0.0,12.0,,
75458,3.0,0.0,2.0,1.0,0.0,1.0,12.0,,
76369,3.0,0.0,2.0,1.0,0.0,2.0,12.0,,
77280,3.0,0.0,2.0,1.0,0.0,3.0,12.0,,
4297,3.0,0.0,2.0,1.0,1.0,0.0,12.0,-1441.76256055,0.00145820668087
5208,3.0,0.0,2.0,1.0,1.0,1.0,12.0,-1569.79204388,0.00100786462705
6119,3.0,0.0,2.0,1.0,1.0,2.0,12.0,-1573.56526545,0.000982577172491
7030,3.0,0.0,2.0,1.0,1.0,3.0,12.0,,
88957,3.0,0.0,2.0,2.0,0.0,0.0,12.0,,
89868,3.0,0.0,2.0,2.0,0.0,1.0,12.0,,
90779,3.0,0.0,2.0,2.0,0.0,2.0,12.0,,
91690,3.0,0.0,2.0,2.0,0.0,3.0,12.0,,
18707,3.0,0.0,2.0,2.0,1.0,0.0,12.0,-1505.12367213,0.0012511307885
19618,3.0,0.0,2.0,2.0,1.0,1.0,12.0,-1488.45407282,0.00129434836211
20529,3.0,0.0,2.0,2.0,1.0,2.0,12.0,-1575.16358671,0.000981095548226
21440,3.0,0.0,2.0,2.0,1.0,3.0,12.0,,
3348,3.0,0.0,2.0,3.0,0.0,0.0,12.0,,
4259,3.0,0.0,2.0,3.0,0.0,1.0,12.0,,
5170,3.0,0.0,2.0,3.0,0.0,2.0,12.0,,
6081,3.0,0.0,2.0,3.0,0.0,3.0,12.0,,
33117,3.0,0.0,2.0,3.0,1.0,0.0,12.0,-1502.16936746,0.00124682854929
34028,3.0,0.0,2.0,3.0,1.0,1.0,12.0,-1553.29511038,0.00109473662739
34939,3.0,0.0,2.0,3.0,1.0,2.0,12.0,-1568.80021327,0.00102409319633
35850,3.0,0.0,2.0,3.0,1.0,3.0,12.0,,
85158,3.0,0.0,3.0,0.0,0.0,0.0,12.0,,
86069,3.0,0.0,3.0,0.0,0.0,1.0,12.0,,
86980,3.0,0.0,3.0,0.0,0.0,2.0,12.0,,
87891,3.0,0.0,3.0,0.0,0.0,3.0,12.0,,
14908,3.0,0.0,3.0,0.0,1.0,0.0,12.0,,
15819,3.0,0.0,3.0,0.0,1.0,1.0,12.0,,
16730,3.0,0.0,3.0,0.0,1.0,2.0,12.0,,
17641,3.0,0.0,3.0,0.0,1.0,3.0,12.0,,
99568,3.0,0.0,3.0,1.0,0.0,0.0,12.0,,
460,3.0,0.0,3.0,1.0,0.0,1.0,12.0,,
1371,3.0,0.0,3.0,1.0,0.0,2.0,12.0,,
2282,3.0,0.0,3.0,1.0,0.0,3.0,12.0,,
29318,3.0,0.0,3.0,1.0,1.0,0.0,12.0,,
30229,3.0,0.0,3.0,1.0,1.0,1.0,12.0,,
31140,3.0,0.0,3.0,1.0,1.0,2.0,12.0,,
32051,3.0,0.0,3.0,1.0,1.0,3.0,12.0,,
13959,3.0,0.0,3.0,2.0,0.0,0.0,12.0,,
14870,3.0,0.0,3.0,2.0,0.0,1.0,12.0,,
15781,3.0,0.0,3.0,2.0,0.0,2.0,12.0,,
16692,3.0,0.0,3.0,2.0,0.0,3.0,12.0,,
43728,3.0,0.0,3.0,2.0,1.0,0.0,12.0,,
44639,3.0,0.0,3.0,2.0,1.0,1.0,12.0,,
45550,3.0,0.0,3.0,2.0,1.0,2.0,12.0,,
46461,3.0,0.0,3.0,2.0,1.0,3.0,12.0,,
28369,3.0,0.0,3.0,3.0,0.0,0.0,12.0,,
29280,3.0,0.0,3.0,3.0,0.0,1.0,12.0,,
30191,3.0,0.0,3.0,3.0,0.0,2.0,12.0,,
31102,3.0,0.0,3.0,3.0,0.0,3.0,12.0,,
58138,3.0,0.0,3.0,3.0,1.0,0.0,12.0,,
59049,3.0,0.0,3.0,3.0,1.0,1.0,12.0,,
59960,3.0,0.0,3.0,3.0,1.0,2.0,12.0,,
60871,3.0,0.0,3.0,3.0,1.0,3.0,12.0,,
99913,3.0,1.0,0.0,0.0,0.0,0.0,12.0,-1174.8429216,0.00329792895411
805,3.0,1.0,0.0,0.0,0.0,1.0,12.0,-1320.93135558,0.00228201698251
1716,3.0,1.0,0.0,0.0,0.0,2.0,12.0,,
2627,3.0,1.0,0.0,0.0,0.0,3.0,12.0,,
29663,3.0,1.0,0.0,0.0,1.0,0.0,12.0,-1571.96911684,0.00105313417521
30574,3.0,1.0,0.0,0.0,1.0,1.0,12.0,-1588.72147687,0.00102090846401
31485,3.0,1.0,0.0,0.0,1.0,2.0,12.0,-1586.89356138,0.00101415369674
32396,3.0,1.0,0.0,0.0,1.0,3.0,12.0,-1582.52345267,0.00104015731322
14304,3.0,1.0,0.0,1.0,0.0,0.0,12.0,-1631.00902782,0.00102713607135
15215,3.0,1.0,0.0,1.0,0.0,1.0,12.0,-1653.52418375,0.000982316941942
16126,3.0,1.0,0.0,1.0,0.0,2.0,12.0,-1657.39669252,0.00100186731035
17037,3.0,1.0,0.0,1.0,0.0,3.0,12.0,,
44073,3.0,1.0,0.0,1.0,1.0,0.0,12.0,-1588.3335128,0.00103180118115
44984,3.0,1.0,0.0,1.0,1.0,1.0,12.0,-1586.5946581,0.00102206097179
45895,3.0,1.0,0.0,1.0,1.0,2.0,12.0,-1583.49386042,0.00101402972793
46806,3.0,1.0,0.0,1.0,1.0,3.0,12.0,-1581.06871616,0.00104259544004
28714,3.0,1.0,0.0,2.0,0.0,0.0,12.0,-1657.51287852,0.00100794031931
29625,3.0,1.0,0.0,2.0,0.0,1.0,12.0,-1654.58510067,0.000992590159266
30536,3.0,1.0,0.0,2.0,0.0,2.0,12.0,-1656.06481111,0.000998874941308
31447,3.0,1.0,0.0,2.0,0.0,3.0,12.0,,
58483,3.0,1.0,0.0,2.0,1.0,0.0,12.0,-1586.01560157,0.00102865503401
59394,3.0,1.0,0.0,2.0,1.0,1.0,12.0,-1584.45176947,0.00102034271494
60305,3.0,1.0,0.0,2.0,1.0,2.0,12.0,-1580.28010085,0.00101715009101
61216,3.0,1.0,0.0,2.0,1.0,3.0,12.0,-1588.61271356,0.00100096225192
43124,3.0,1.0,0.0,3.0,0.0,0.0,12.0,-1655.34272407,0.00100043421605
44035,3.0,1.0,0.0,3.0,0.0,1.0,12.0,-1651.87297573,0.000987659271279
44946,3.0,1.0,0.0,3.0,0.0,2.0,12.0,-1655.50881067,0.00100154353587
45857,3.0,1.0,0.0,3.0,0.0,3.0,12.0,,
72893,3.0,1.0,0.0,3.0,1.0,0.0,12.0,-1589.02063874,0.000988967676516
73804,3.0,1.0,0.0,3.0,1.0,1.0,12.0,-1588.22733512,0.000987018267379
74715,3.0,1.0,0.0,3.0,1.0,2.0,12.0,-1586.29472043,0.000987130104307
75626,3.0,1.0,0.0,3.0,1.0,3.0,12.0,-1576.88556119,0.00104257715723
24915,3.0,1.0,1.0,0.0,0.0,0.0,12.0,-1175.48551008,0.00321099549628
25826,3.0,1.0,1.0,0.0,0.0,1.0,12.0,-1319.42565264,0.00225682498629
26737,3.0,1.0,1.0,0.0,0.0,2.0,12.0,,
27648,3.0,1.0,1.0,0.0,0.0,3.0,12.0,,
54684,3.0,1.0,1.0,0.0,1.0,0.0,12.0,-1569.87171647,0.00105426657533
55595,3.0,1.0,1.0,0.0,1.0,1.0,12.0,-1586.65322322,0.00102131999952
56506,3.0,1.0,1.0,0.0,1.0,2.0,12.0,-1584.81456766,0.00101458792874
57417,3.0,1.0,1.0,0.0,1.0,3.0,12.0,-1580.44305282,0.00104046376113
39325,3.0,1.0,1.0,1.0,0.0,0.0,12.0,-1628.76136634,0.00102699504025
40236,3.0,1.0,1.0,1.0,0.0,1.0,12.0,-1644.36756433,0.000982459596306
41147,3.0,1.0,1.0,1.0,0.0,2.0,12.0,-1655.66456302,0.00100147479415
42058,3.0,1.0,1.0,1.0,0.0,3.0,12.0,,
69094,3.0,1.0,1.0,1.0,1.0,0.0,12.0,-1586.28930783,0.00103204767309
70005,3.0,1.0,1.0,1.0,1.0,1.0,12.0,-1584.52704548,0.00102247013371
70916,3.0,1.0,1.0,1.0,1.0,2.0,12.0,-1581.40567507,0.00101450171035
71827,3.0,1.0,1.0,1.0,1.0,3.0,12.0,-1578.97749933,0.00104278747892
53735,3.0,1.0,1.0,2.0,0.0,0.0,12.0,-1647.56242952,0.00100522497441
54646,3.0,1.0,1.0,2.0,0.0,1.0,12.0,-1644.47169673,0.000986225842605
55557,3.0,1.0,1.0,2.0,0.0,2.0,12.0,-1654.32547241,0.000999078846637
56468,3.0,1.0,1.0,2.0,0.0,3.0,12.0,,
83504,3.0,1.0,1.0,2.0,1.0,0.0,12.0,-1583.95605157,0.00102904172764
84415,3.0,1.0,1.0,2.0,1.0,1.0,12.0,-1582.38004812,0.00102075903039
85326,3.0,1.0,1.0,2.0,1.0,2.0,12.0,-1578.1891084,0.0010177902878
86237,3.0,1.0,1.0,2.0,1.0,3.0,12.0,-1573.44612124,0.00106104320848
68145,3.0,1.0,1.0,3.0,0.0,0.0,12.0,-1653.27514979,0.000999721045327
69056,3.0,1.0,1.0,3.0,0.0,1.0,12.0,-1652.31642542,0.000985779772418
69967,3.0,1.0,1.0,3.0,0.0,2.0,12.0,-1654.9057902,0.000988337199206
70878,3.0,1.0,1.0,3.0,0.0,3.0,12.0,,
97914,3.0,1.0,1.0,3.0,1.0,0.0,12.0,-1586.92448995,0.000989382753786
98825,3.0,1.0,1.0,3.0,1.0,1.0,12.0,-1586.14136179,0.000987360438589
99736,3.0,1.0,1.0,3.0,1.0,2.0,12.0,,0.00100369347329
628,3.0,1.0,1.0,3.0,1.0,3.0,12.0,-1574.79574423,0.00104289025796
49936,3.0,1.0,2.0,0.0,0.0,0.0,12.0,,
50847,3.0,1.0,2.0,0.0,0.0,1.0,12.0,,
51758,3.0,1.0,2.0,0.0,0.0,2.0,12.0,,
52669,3.0,1.0,2.0,0.0,0.0,3.0,12.0,,
79705,3.0,1.0,2.0,0.0,1.0,0.0,12.0,,
80616,3.0,1.0,2.0,0.0,1.0,1.0,12.0,,
81527,3.0,1.0,2.0,0.0,1.0,2.0,12.0,,
82438,3.0,1.0,2.0,0.0,1.0,3.0,12.0,,
64346,3.0,1.0,2.0,1.0,0.0,0.0,12.0,,
65257,3.0,1.0,2.0,1.0,0.0,1.0,12.0,,
66168,3.0,1.0,2.0,1.0,0.0,2.0,12.0,,
67079,3.0,1.0,2.0,1.0,0.0,3.0,12.0,,
94115,3.0,1.0,2.0,1.0,1.0,0.0,12.0,,
95026,3.0,1.0,2.0,1.0,1.0,1.0,12.0,,
95937,3.0,1.0,2.0,1.0,1.0,2.0,12.0,,
96848,3.0,1.0,2.0,1.0,1.0,3.0,12.0,,
78756,3.0,1.0,2.0,2.0,0.0,0.0,12.0,,
79667,3.0,1.0,2.0,2.0,0.0,1.0,12.0,,
80578,3.0,1.0,2.0,2.0,0.0,2.0,12.0,,
81489,3.0,1.0,2.0,2.0,0.0,3.0,12.0,,
8506,3.0,1.0,2.0,2.0,1.0,0.0,12.0,,
9417,3.0,1.0,2.0,2.0,1.0,1.0,12.0,,
10328,3.0,1.0,2.0,2.0,1.0,2.0,12.0,,
11239,3.0,1.0,2.0,2.0,1.0,3.0,12.0,,
93166,3.0,1.0,2.0,3.0,0.0,0.0,12.0,,
94077,3.0,1.0,2.0,3.0,0.0,1.0,12.0,,
94988,3.0,1.0,2.0,3.0,0.0,2.0,12.0,,
95899,3.0,1.0,2.0,3.0,0.0,3.0,12.0,,
22916,3.0,1.0,2.0,3.0,1.0,0.0,12.0,,
23827,3.0,1.0,2.0,3.0,1.0,1.0,12.0,,
24738,3.0,1.0,2.0,3.0,1.0,2.0,12.0,,
25649,3.0,1.0,2.0,3.0,1.0,3.0,12.0,,
74957,3.0,1.0,3.0,0.0,0.0,0.0,12.0,-1171.87922561,0.00325734988948
75868,3.0,1.0,3.0,0.0,0.0,1.0,12.0,-1315.60074952,0.00226582841569
76779,3.0,1.0,3.0,0.0,0.0,2.0,12.0,,
77690,3.0,1.0,3.0,0.0,0.0,3.0,12.0,,
4707,3.0,1.0,3.0,0.0,1.0,0.0,12.0,,
5618,3.0,1.0,3.0,0.0,1.0,1.0,12.0,,
6529,3.0,1.0,3.0,0.0,1.0,2.0,12.0,,
7440,3.0,1.0,3.0,0.0,1.0,3.0,12.0,,
89367,3.0,1.0,3.0,1.0,0.0,0.0,12.0,-1624.63343388,0.00103922009395
